Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),72,Botswana,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),72,Botswana,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),72,Botswana,5142,Food,S2517,Millet,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),72,Botswana,5142,Food,S2518,Sorghum,2021,2021,1000 t,13,I,Imputed value
FBS,Food Balances (2010-),72,Botswana,5142,Food,S2520,Cereals,2021,2021,1000 t,4,I,Imputed value
FBS,Food Balances (2010-),72,Botswana,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),72,Botswana,5142,Food,S2531,Potatoes,2021,2021,1000 t,38,I,Imputed value
FBS,Food Balances (2010-),72,Botswana,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),72,Botswana,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2511,Wheat,2021,2021,1000 t,11483,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2807,Rice,2021,2021,1000 t,8537,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2514,Maize,2021,2021,1000 t,6399,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2515,Rye,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2516,Oats,2021,2021,1000 t,998,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2520,Cereals,2021,2021,1000 t,162,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2532,Cassava,2021,2021,1000 t,6539,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2531,Potatoes,2021,2021,1000 t,4379,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,318,I,Imputed value
FBS,Food Balances (2010-),76,Brazil,5142,Food,S2535,Yams,2021,2021,1000 t,127,I,Imputed value
FBS,Food Balances (2010-),100,Bulgaria,5142,Food,S2511,Wheat,2021,2021,1000 t,719,I,Imputed value
FBS,Food Balances (2010-),100,Bulgaria,5142,Food,S2807,Rice,2021,2021,1000 t,14,I,Imputed value
FBS,Food Balances (2010-),100,Bulgaria,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),100,Bulgaria,5142,Food,S2514,Maize,2021,2021,1000 t,149,I,Imputed value
FBS,Food Balances (2010-),100,Bulgaria,5142,Food,S2515,Rye,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),100,Bulgaria,5142,Food,S2516,Oats,2021,2021,1000 t,4,I,Imputed value
FBS,Food Balances (2010-),100,Bulgaria,5142,Food,S2520,Cereals,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),100,Bulgaria,5142,Food,S2531,Potatoes,2021,2021,1000 t,185,I,Imputed value
FBS,Food Balances (2010-),100,Bulgaria,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2511,Wheat,2021,2021,1000 t,279,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2807,Rice,2021,2021,1000 t,860,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2513,Barley,2021,2021,1000 t,7,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2514,Maize,2021,2021,1000 t,1508,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2517,Millet,2021,2021,1000 t,604,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2518,Sorghum,2021,2021,1000 t,1136,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2520,Cereals,2021,2021,1000 t,7,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2532,Cassava,2021,2021,1000 t,13,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2531,Potatoes,2021,2021,1000 t,24,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,106,I,Imputed value
FBS,Food Balances (2010-),854,Burkina Faso,5142,Food,S2535,Yams,2021,2021,1000 t,53,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2511,Wheat,2021,2021,1000 t,97,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2807,Rice,2021,2021,1000 t,121,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2514,Maize,2021,2021,1000 t,268,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2517,Millet,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2518,Sorghum,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2520,Cereals,2021,2021,1000 t,14,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2532,Cassava,2021,2021,1000 t,2447,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2531,Potatoes,2021,2021,1000 t,171,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,878,I,Imputed value
FBS,Food Balances (2010-),108,Burundi,5142,Food,S2535,Yams,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2511,Wheat,2021,2021,1000 t,28,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2807,Rice,2021,2021,1000 t,39,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2513,Barley,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2514,Maize,2021,2021,1000 t,34,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2520,Cereals,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2532,Cassava,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2531,Potatoes,2021,2021,1000 t,14,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),132,Cabo Verde,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),116,Cambodia,5142,Food,S2511,Wheat,2021,2021,1000 t,67,I,Imputed value
FBS,Food Balances (2010-),116,Cambodia,5142,Food,S2807,Rice,2021,2021,1000 t,4277,I,Imputed value
FBS,Food Balances (2010-),116,Cambodia,5142,Food,S2513,Barley,2021,2021,1000 t,14,I,Imputed value
FBS,Food Balances (2010-),116,Cambodia,5142,Food,S2514,Maize,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),116,Cambodia,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),116,Cambodia,5142,Food,S2532,Cassava,2021,2021,1000 t,2047,I,Imputed value
FBS,Food Balances (2010-),116,Cambodia,5142,Food,S2531,Potatoes,2021,2021,1000 t,6,I,Imputed value
FBS,Food Balances (2010-),116,Cambodia,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,40,I,Imputed value
FBS,Food Balances (2010-),116,Cambodia,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2511,Wheat,2021,2021,1000 t,804,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2807,Rice,2021,2021,1000 t,1428,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2513,Barley,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2514,Maize,2021,2021,1000 t,1291,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2517,Millet,2021,2021,1000 t,88,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2518,Sorghum,2021,2021,1000 t,717,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2532,Cassava,2021,2021,1000 t,2786,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2531,Potatoes,2021,2021,1000 t,198,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,302,I,Imputed value
FBS,Food Balances (2010-),120,Cameroon,5142,Food,S2535,Yams,2021,2021,1000 t,400,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2511,Wheat,2021,2021,1000 t,3315,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2807,Rice,2021,2021,1000 t,558,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2513,Barley,2021,2021,1000 t,7,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2514,Maize,2021,2021,1000 t,897,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2515,Rye,2021,2021,1000 t,101,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2516,Oats,2021,2021,1000 t,11,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2518,Sorghum,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2520,Cereals,2021,2021,1000 t,11,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2532,Cassava,2021,2021,1000 t,6,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2531,Potatoes,2021,2021,1000 t,3025,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,39,I,Imputed value
FBS,Food Balances (2010-),124,Canada,5142,Food,S2535,Yams,2021,2021,1000 t,15,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2511,Wheat,2021,2021,1000 t,21,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2807,Rice,2021,2021,1000 t,35,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2514,Maize,2021,2021,1000 t,93,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2517,Millet,2021,2021,1000 t,9,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2518,Sorghum,2021,2021,1000 t,26,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2532,Cassava,2021,2021,1000 t,780,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2531,Potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),140,Central African Republic,5142,Food,S2535,Yams,2021,2021,1000 t,408,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2511,Wheat,2021,2021,1000 t,78,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2807,Rice,2021,2021,1000 t,349,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2513,Barley,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2514,Maize,2021,2021,1000 t,295,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2517,Millet,2021,2021,1000 t,557,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2518,Sorghum,2021,2021,1000 t,818,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2520,Cereals,2021,2021,1000 t,444,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2532,Cassava,2021,2021,1000 t,195,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2531,Potatoes,2021,2021,1000 t,32,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,169,I,Imputed value
FBS,Food Balances (2010-),148,Chad,5142,Food,S2535,Yams,2021,2021,1000 t,303,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2511,Wheat,2021,2021,1000 t,2352,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2807,Rice,2021,2021,1000 t,255,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2513,Barley,2021,2021,1000 t,25,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2514,Maize,2021,2021,1000 t,197,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2515,Rye,2021,2021,1000 t,4,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2516,Oats,2021,2021,1000 t,8,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2520,Cereals,2021,2021,1000 t,42,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2532,Cassava,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2531,Potatoes,2021,2021,1000 t,962,I,Imputed value
FBS,Food Balances (2010-),152,Chile,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,18,I,Imputed value
FBS,Food Balances (2010-),159,China,5142,Food,S2511,Wheat,2021,2021,1000 t,104653,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2807,Rice,2021,2021,1000 t,185884,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2513,Barley,2021,2021,1000 t,644,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2514,Maize,2021,2021,1000 t,12330,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2515,Rye,2021,2021,1000 t,99,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2516,Oats,2021,2021,1000 t,330,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2517,Millet,2021,2021,1000 t,1334,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2518,Sorghum,2021,2021,1000 t,7448,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2520,Cereals,2021,2021,1000 t,478,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2532,Cassava,2021,2021,1000 t,3113,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2531,Potatoes,2021,2021,1000 t,66841,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,24123,E,Estimated value
FBS,Food Balances (2010-),159,China,5142,Food,S2535,Yams,2021,2021,1000 t,4,E,Estimated value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2511,Wheat,2021,2021,1000 t,389,I,Imputed value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2807,Rice,2021,2021,1000 t,418,I,Imputed value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2514,Maize,2021,2021,1000 t,35,I,Imputed value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2516,Oats,2021,2021,1000 t,16,I,Imputed value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2520,Cereals,2021,2021,1000 t,14,I,Imputed value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2532,Cassava,2021,2021,1000 t,6,I,Imputed value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2531,Potatoes,2021,2021,1000 t,155,I,Imputed value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),344,"China, Hong Kong SAR",5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2511,Wheat,2021,2021,1000 t,54,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2807,Rice,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2514,Maize,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2516,Oats,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2517,Millet,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2520,Cereals,2021,2021,1000 t,8,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2531,Potatoes,2021,2021,1000 t,21,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),446,"China, Macao SAR",5142,Food,S2535,Yams,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2511,Wheat,2021,2021,1000 t,102983,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2807,Rice,2021,2021,1000 t,183995,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2513,Barley,2021,2021,1000 t,631,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2514,Maize,2021,2021,1000 t,12097,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2515,Rye,2021,2021,1000 t,99,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2516,Oats,2021,2021,1000 t,261,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2517,Millet,2021,2021,1000 t,1331,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2518,Sorghum,2021,2021,1000 t,7448,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2520,Cereals,2021,2021,1000 t,442,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2532,Cassava,2021,2021,1000 t,3107,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2531,Potatoes,2021,2021,1000 t,66437,I,Imputed value
FBS,Food Balances (2010-),156,"China, mainland",5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,24042,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2511,Wheat,2021,2021,1000 t,1226,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2807,Rice,2021,2021,1000 t,1470,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2513,Barley,2021,2021,1000 t,12,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2514,Maize,2021,2021,1000 t,197,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2516,Oats,2021,2021,1000 t,52,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2517,Millet,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2520,Cereals,2021,2021,1000 t,15,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2531,Potatoes,2021,2021,1000 t,229,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,78,I,Imputed value
FBS,Food Balances (2010-),158,"China, Taiwan Province of",5142,Food,S2535,Yams,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2511,Wheat,2021,2021,1000 t,1790,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2807,Rice,2021,2021,1000 t,2923,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2513,Barley,2021,2021,1000 t,67,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2514,Maize,2021,2021,1000 t,2169,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2516,Oats,2021,2021,1000 t,95,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2518,Sorghum,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2520,Cereals,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2532,Cassava,2021,2021,1000 t,795,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2531,Potatoes,2021,2021,1000 t,2815,I,Imputed value
FBS,Food Balances (2010-),170,Colombia,5142,Food,S2535,Yams,2021,2021,1000 t,360,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2511,Wheat,2021,2021,1000 t,19,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2807,Rice,2021,2021,1000 t,242,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2514,Maize,2021,2021,1000 t,14,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2517,Millet,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2532,Cassava,2021,2021,1000 t,52,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2531,Potatoes,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,10,I,Imputed value
FBS,Food Balances (2010-),174,Comoros,5142,Food,S2535,Yams,2021,2021,1000 t,25,I,Imputed value
FBS,Food Balances (2010-),178,Congo,5142,Food,S2511,Wheat,2021,2021,1000 t,282,I,Imputed value
FBS,Food Balances (2010-),178,Congo,5142,Food,S2807,Rice,2021,2021,1000 t,98,I,Imputed value
